company_id,row_type,cumulativeFunding_year,cumulativeFunding_value
3242,cumulativeFunding,2024,140000
3242,cumulativeFunding,2025,140000
3242,cumulativeFunding,,140000
3243,cumulativeFunding,2015,2500000
3243,cumulativeFunding,2016,3360000
3243,cumulativeFunding,2017,3360000
3243,cumulativeFunding,2018,5160000
3243,cumulativeFunding,2019,8160000
3243,cumulativeFunding,2020,12960000
3243,cumulativeFunding,2021,12960000
3243,cumulativeFunding,2022,12960000
3243,cumulativeFunding,2023,16960000
3243,cumulativeFunding,2024,28960000
3243,cumulativeFunding,2025,28960000
3243,cumulativeFunding,,28960000
3244,cumulativeFunding,2021,1200000
3244,cumulativeFunding,2022,1200000
3244,cumulativeFunding,2023,1700000
3244,cumulativeFunding,2024,1700000
3244,cumulativeFunding,2025,1700000
3244,cumulativeFunding,,1700000
3246,cumulativeFunding,2021,1500000
3246,cumulativeFunding,2022,11500000
3246,cumulativeFunding,2023,11500000
3246,cumulativeFunding,2024,11500000
3246,cumulativeFunding,2025,11500000
3246,cumulativeFunding,,11500000
3249,cumulativeFunding,2021,100000
3249,cumulativeFunding,2022,100000
3249,cumulativeFunding,2023,100000
3249,cumulativeFunding,2024,100000
3249,cumulativeFunding,2025,100000
3249,cumulativeFunding,,100000
3251,cumulativeFunding,2015,650000
3251,cumulativeFunding,2016,650000
3251,cumulativeFunding,2017,650000
3251,cumulativeFunding,2018,650000
3251,cumulativeFunding,2019,1300000
3251,cumulativeFunding,2020,1300000
3251,cumulativeFunding,2021,1300000
3251,cumulativeFunding,2022,1300000
3251,cumulativeFunding,2023,1300000
3251,cumulativeFunding,2024,1300000
3251,cumulativeFunding,2025,1300000
3251,cumulativeFunding,,1300000
3252,cumulativeFunding,2022,40000000
3252,cumulativeFunding,2023,40000000
3252,cumulativeFunding,2024,40000000
3252,cumulativeFunding,2025,40000000
3252,cumulativeFunding,,40000000
3253,cumulativeFunding,2014,1000000
3253,cumulativeFunding,2015,1400000
3253,cumulativeFunding,2016,8400000
3253,cumulativeFunding,2017,8400000
3253,cumulativeFunding,2018,8400000
3253,cumulativeFunding,2019,8400000
3253,cumulativeFunding,2020,8400000
3253,cumulativeFunding,2021,8400000
3253,cumulativeFunding,2022,8400000
3253,cumulativeFunding,2023,8400000
3253,cumulativeFunding,2024,8400000
3253,cumulativeFunding,2025,8400000
3253,cumulativeFunding,,8400000
3257,cumulativeFunding,2013,2000000
3257,cumulativeFunding,2014,14250000
3257,cumulativeFunding,2015,14250000
3257,cumulativeFunding,2016,36250000
3257,cumulativeFunding,2017,45250000
3257,cumulativeFunding,2018,82250000
3257,cumulativeFunding,2019,82250000
3257,cumulativeFunding,2020,82250000
3257,cumulativeFunding,2021,82250000
3257,cumulativeFunding,2022,82250000
3257,cumulativeFunding,2023,82250000
3257,cumulativeFunding,2024,82250000
3257,cumulativeFunding,2025,82250000
3257,cumulativeFunding,,82250000
3264,cumulativeFunding,2019,
3264,cumulativeFunding,2020,3000000
3264,cumulativeFunding,2021,3000000
3264,cumulativeFunding,2022,6300000
3264,cumulativeFunding,2023,6300000
3264,cumulativeFunding,2024,6300000
3264,cumulativeFunding,2025,6300000
3264,cumulativeFunding,,6300000
3266,cumulativeFunding,2018,
3266,cumulativeFunding,2019,
3266,cumulativeFunding,2020,
3266,cumulativeFunding,2021,3000000
3266,cumulativeFunding,2022,3000000
3266,cumulativeFunding,2023,3000000
3266,cumulativeFunding,2024,3000000
3266,cumulativeFunding,2025,3000000
3266,cumulativeFunding,,3000000
3267,cumulativeFunding,2020,
3267,cumulativeFunding,2021,2280000
3267,cumulativeFunding,2022,2280000
3267,cumulativeFunding,2023,13632300
3267,cumulativeFunding,2024,13632300
3267,cumulativeFunding,2025,13632300
3267,cumulativeFunding,,13632300
3269,cumulativeFunding,2019,
3269,cumulativeFunding,2020,
3269,cumulativeFunding,2021,
3269,cumulativeFunding,2022,
3269,cumulativeFunding,2023,8000000
3269,cumulativeFunding,2024,8000000
3269,cumulativeFunding,2025,8000000
3269,cumulativeFunding,,8000000
3270,cumulativeFunding,2018,120000
3270,cumulativeFunding,2019,2960000
3270,cumulativeFunding,2020,2960000
3270,cumulativeFunding,2021,2960000
3270,cumulativeFunding,2022,8960000
3270,cumulativeFunding,2023,8960000
3270,cumulativeFunding,2024,8960000
3270,cumulativeFunding,2025,8960000
3270,cumulativeFunding,,8960000
3271,cumulativeFunding,2015,4000000
3271,cumulativeFunding,2016,19000000
3271,cumulativeFunding,2017,19000000
3271,cumulativeFunding,2018,34000000
3271,cumulativeFunding,2019,34000000
3271,cumulativeFunding,2020,53000000
3271,cumulativeFunding,2021,106500000
3271,cumulativeFunding,2022,106500000
3271,cumulativeFunding,2023,106500000
3271,cumulativeFunding,2024,106500000
3271,cumulativeFunding,2025,106500000
3271,cumulativeFunding,,106500000
3277,cumulativeFunding,2008,3000000
3277,cumulativeFunding,2009,3000000
3277,cumulativeFunding,2010,3000000
3277,cumulativeFunding,2011,3000000
3277,cumulativeFunding,2012,3000000
3277,cumulativeFunding,2013,3600000
3277,cumulativeFunding,2014,3870000
3277,cumulativeFunding,2015,3870000
3277,cumulativeFunding,2016,3870000
3277,cumulativeFunding,2017,6940000
3277,cumulativeFunding,2018,6940000
3277,cumulativeFunding,2019,6940000
3277,cumulativeFunding,2020,6940000
3277,cumulativeFunding,2021,6940000
3277,cumulativeFunding,2022,6940000
3277,cumulativeFunding,2023,6940000
3277,cumulativeFunding,2024,6940000
3277,cumulativeFunding,2025,6940000
3277,cumulativeFunding,,6940000
3279,cumulativeFunding,2021,950000
3279,cumulativeFunding,2022,950000
3279,cumulativeFunding,2023,950000
3279,cumulativeFunding,2024,950000
3279,cumulativeFunding,2025,950000
3279,cumulativeFunding,,950000
3280,cumulativeFunding,2019,4500000
3280,cumulativeFunding,2020,4500000
3280,cumulativeFunding,2021,9500000
3280,cumulativeFunding,2022,9500000
3280,cumulativeFunding,2023,11950000
3280,cumulativeFunding,2024,11950000
3280,cumulativeFunding,2025,11950000
3280,cumulativeFunding,,11950000
3282,cumulativeFunding,2021,
3282,cumulativeFunding,2022,
3282,cumulativeFunding,2023,1070000
3282,cumulativeFunding,2024,1070000
3282,cumulativeFunding,2025,1070000
3282,cumulativeFunding,,1070000
3287,cumulativeFunding,2022,5500000
3287,cumulativeFunding,2023,5500000
3287,cumulativeFunding,2024,5500000
3287,cumulativeFunding,2025,5500000
3287,cumulativeFunding,,5500000
3288,cumulativeFunding,2019,
3288,cumulativeFunding,2020,
3288,cumulativeFunding,2021,2000000
3288,cumulativeFunding,2022,2000000
3288,cumulativeFunding,2023,2000000
3288,cumulativeFunding,2024,2000000
3288,cumulativeFunding,2025,2000000
3288,cumulativeFunding,,2000000
3289,cumulativeFunding,2017,500000
3289,cumulativeFunding,2018,500000
3289,cumulativeFunding,2019,500000
3289,cumulativeFunding,2020,500000
3289,cumulativeFunding,2021,500000
3289,cumulativeFunding,2022,500000
3289,cumulativeFunding,2023,500000
3289,cumulativeFunding,2024,500000
3289,cumulativeFunding,2025,500000
3289,cumulativeFunding,,500000
3290,cumulativeFunding,2020,
3290,cumulativeFunding,2021,2000000
3290,cumulativeFunding,2022,2000000
3290,cumulativeFunding,2023,2000000
3290,cumulativeFunding,2024,2000000
3290,cumulativeFunding,2025,2000000
3290,cumulativeFunding,,2000000
3293,cumulativeFunding,2017,3500000
3293,cumulativeFunding,2018,3500000
3293,cumulativeFunding,2019,15000000
3293,cumulativeFunding,2020,41000000
3293,cumulativeFunding,2021,41000000
3293,cumulativeFunding,2022,41000000
3293,cumulativeFunding,2023,41000000
3293,cumulativeFunding,2024,58500000
3293,cumulativeFunding,2025,58500000
3293,cumulativeFunding,,58500000
3295,cumulativeFunding,2020,6200000
3295,cumulativeFunding,2021,6200000
3295,cumulativeFunding,2022,32200000
3295,cumulativeFunding,2023,32200000
3295,cumulativeFunding,2024,32200000
3295,cumulativeFunding,2025,32200000
3295,cumulativeFunding,,32200000
3297,cumulativeFunding,2018,1000000
3297,cumulativeFunding,2019,1000000
3297,cumulativeFunding,2020,1000000
3297,cumulativeFunding,2021,29500000
3297,cumulativeFunding,2022,29500000
3297,cumulativeFunding,2023,29500000
3297,cumulativeFunding,2024,41500000
3297,cumulativeFunding,2025,41500000
3297,cumulativeFunding,,41500000
3298,cumulativeFunding,2015,600000
3298,cumulativeFunding,2016,2600000
3298,cumulativeFunding,2017,17600000
3298,cumulativeFunding,2018,52600000
3298,cumulativeFunding,2019,52600000
3298,cumulativeFunding,2020,52600000
3298,cumulativeFunding,2021,52600000
3298,cumulativeFunding,2022,52600000
3298,cumulativeFunding,2023,52600000
3298,cumulativeFunding,2024,52600000
3298,cumulativeFunding,2025,52600000
3298,cumulativeFunding,,52600000
3299,cumulativeFunding,2022,5500000
3299,cumulativeFunding,2023,13500000
3299,cumulativeFunding,2024,13500000
3299,cumulativeFunding,2025,13500000
3299,cumulativeFunding,,13500000
3301,cumulativeFunding,2019,
3301,cumulativeFunding,2020,
3301,cumulativeFunding,2021,
3301,cumulativeFunding,2022,1000000
3301,cumulativeFunding,2023,9000000
3301,cumulativeFunding,2024,9000000
3301,cumulativeFunding,2025,9000000
3301,cumulativeFunding,,9000000
3305,cumulativeFunding,2018,
3305,cumulativeFunding,2019,11500000
3305,cumulativeFunding,2020,11500000
3305,cumulativeFunding,2021,111500000
3305,cumulativeFunding,2022,111500000
3305,cumulativeFunding,2023,111500000
3305,cumulativeFunding,2024,111500000
3305,cumulativeFunding,2025,111500000
3305,cumulativeFunding,,111500000
3308,cumulativeFunding,2007,2000000
3308,cumulativeFunding,2008,2000000
3308,cumulativeFunding,2009,2000000
3308,cumulativeFunding,2010,2000000
3308,cumulativeFunding,2011,2000000
3308,cumulativeFunding,2012,2000000
3308,cumulativeFunding,2013,2000000
3308,cumulativeFunding,2014,2000000
3308,cumulativeFunding,2015,2000000
3308,cumulativeFunding,2016,2000000
3308,cumulativeFunding,2017,2000000
3308,cumulativeFunding,2018,2000000
3308,cumulativeFunding,2019,2000000
3308,cumulativeFunding,2020,2000000
3308,cumulativeFunding,2021,2000000
3308,cumulativeFunding,2022,2000000
3308,cumulativeFunding,2023,2000000
3308,cumulativeFunding,2024,2000000
3308,cumulativeFunding,2025,2000000
3308,cumulativeFunding,,2000000
3310,cumulativeFunding,2017,
3310,cumulativeFunding,2018,
3310,cumulativeFunding,2019,
3310,cumulativeFunding,2020,5200000
3310,cumulativeFunding,2021,11400000
3310,cumulativeFunding,2022,13400000
3310,cumulativeFunding,2023,13400000
3310,cumulativeFunding,2024,13400000
3310,cumulativeFunding,2025,13400000
3310,cumulativeFunding,,13400000
3312,cumulativeFunding,2015,237500
3312,cumulativeFunding,2016,237500
3312,cumulativeFunding,2017,237500
3312,cumulativeFunding,2018,237500
3312,cumulativeFunding,2019,237500
3312,cumulativeFunding,2020,237500
3312,cumulativeFunding,2021,237500
3312,cumulativeFunding,2022,237500
3312,cumulativeFunding,2023,237500
3312,cumulativeFunding,2024,237500
3312,cumulativeFunding,2025,237500
3312,cumulativeFunding,,237500
3315,cumulativeFunding,2023,40000
3315,cumulativeFunding,2024,40000
3315,cumulativeFunding,2025,40000
3315,cumulativeFunding,,40000
3321,cumulativeFunding,2010,20000000
3321,cumulativeFunding,2011,52000000
3321,cumulativeFunding,2012,108500000
3321,cumulativeFunding,2013,150500000
3321,cumulativeFunding,2014,175500000
3321,cumulativeFunding,2015,175500000
3321,cumulativeFunding,2016,175500000
3321,cumulativeFunding,2017,175500000
3321,cumulativeFunding,2018,175500000
3321,cumulativeFunding,2019,175500000
3321,cumulativeFunding,2020,175500000
3321,cumulativeFunding,2021,175500000
3321,cumulativeFunding,2022,175500000
3321,cumulativeFunding,2023,175500000
3321,cumulativeFunding,2024,175500000
3321,cumulativeFunding,2025,175500000
3321,cumulativeFunding,,175500000
3323,cumulativeFunding,2017,750000
3323,cumulativeFunding,2018,1750000
3323,cumulativeFunding,2019,1750000
3323,cumulativeFunding,2020,1750000
3323,cumulativeFunding,2021,1750000
3323,cumulativeFunding,2022,1750000
3323,cumulativeFunding,2023,1750000
3323,cumulativeFunding,2024,1750000
3323,cumulativeFunding,2025,1750000
3323,cumulativeFunding,,1750000
3326,cumulativeFunding,2020,3000000
3326,cumulativeFunding,2021,3000000
3326,cumulativeFunding,2022,3000000
3326,cumulativeFunding,2023,3000000
3326,cumulativeFunding,2024,3000000
3326,cumulativeFunding,2025,3000000
3326,cumulativeFunding,,3000000
3328,cumulativeFunding,2018,
3328,cumulativeFunding,2019,
3328,cumulativeFunding,2020,
3328,cumulativeFunding,2021,
3328,cumulativeFunding,2022,8000000
3328,cumulativeFunding,2023,8000000
3328,cumulativeFunding,2024,8000000
3328,cumulativeFunding,2025,8000000
3328,cumulativeFunding,,8000000
3330,cumulativeFunding,2022,
3330,cumulativeFunding,2023,5100000
3330,cumulativeFunding,2024,17100000
3330,cumulativeFunding,2025,17100000
3330,cumulativeFunding,,17100000
3333,cumulativeFunding,2019,2800000
3333,cumulativeFunding,2020,2800000
3333,cumulativeFunding,2021,4950000
3333,cumulativeFunding,2022,4950000
3333,cumulativeFunding,2023,4950000
3333,cumulativeFunding,2024,4950000
3333,cumulativeFunding,2025,4950000
3333,cumulativeFunding,,4950000
3335,cumulativeFunding,2020,150000
3335,cumulativeFunding,2021,150000
3335,cumulativeFunding,2022,150000
3335,cumulativeFunding,2023,150000
3335,cumulativeFunding,2024,860000
3335,cumulativeFunding,2025,860000
3335,cumulativeFunding,,860000
3342,cumulativeFunding,2003,1000000
3342,cumulativeFunding,2004,1000000
3342,cumulativeFunding,2005,1000000
3342,cumulativeFunding,2006,1000000
3342,cumulativeFunding,2007,1000000
3344,cumulativeFunding,2018,722080
3344,cumulativeFunding,2019,4222080
3344,cumulativeFunding,2020,4522080
3344,cumulativeFunding,2021,4522080
3344,cumulativeFunding,2022,14372080
3344,cumulativeFunding,2023,14372080
3344,cumulativeFunding,2024,14372080
3344,cumulativeFunding,2025,14372080
3344,cumulativeFunding,,14372080
3346,cumulativeFunding,2021,2000000
3346,cumulativeFunding,2022,2600000
3346,cumulativeFunding,2023,2600000
3346,cumulativeFunding,2024,2600000
3346,cumulativeFunding,2025,2600000
3346,cumulativeFunding,,2600000
3348,cumulativeFunding,2018,
3348,cumulativeFunding,2019,
3348,cumulativeFunding,2020,
3348,cumulativeFunding,2021,8000000
3348,cumulativeFunding,2022,8000000
3348,cumulativeFunding,2023,8000000
3348,cumulativeFunding,2024,8000000
3348,cumulativeFunding,2025,8000000
3348,cumulativeFunding,,8000000
3350,cumulativeFunding,2018,2000000
3350,cumulativeFunding,2019,2000000
3350,cumulativeFunding,2020,2000000
3350,cumulativeFunding,2021,2000000
3350,cumulativeFunding,2022,2000000
3350,cumulativeFunding,2023,2000000
3350,cumulativeFunding,2024,2000000
3350,cumulativeFunding,2025,2000000
3350,cumulativeFunding,,2000000
3351,cumulativeFunding,2022,1500000
3351,cumulativeFunding,2023,1500000
3351,cumulativeFunding,2024,1500000
3351,cumulativeFunding,2025,1500000
3351,cumulativeFunding,,1500000
3352,cumulativeFunding,2019,3000000
3352,cumulativeFunding,2020,3000000
3352,cumulativeFunding,2021,3000000
3352,cumulativeFunding,2022,3000000
3352,cumulativeFunding,2023,3000000
3352,cumulativeFunding,2024,3000000
3352,cumulativeFunding,2025,3000000
3352,cumulativeFunding,,3000000
3342,cumulativeFunding,2008,1000000
3342,cumulativeFunding,2009,1000000
3342,cumulativeFunding,2010,13000000
3342,cumulativeFunding,2011,13000000
3342,cumulativeFunding,2012,13000000
3342,cumulativeFunding,2013,13000000
3342,cumulativeFunding,2014,13000000
3342,cumulativeFunding,2015,13000000
3342,cumulativeFunding,2016,13000000
3342,cumulativeFunding,2017,13000000
3342,cumulativeFunding,2018,13000000
3342,cumulativeFunding,2019,13000000
3342,cumulativeFunding,2020,13000000
3342,cumulativeFunding,2021,13000000
3342,cumulativeFunding,2022,13000000
3342,cumulativeFunding,2023,13000000
3342,cumulativeFunding,2024,13000000
3342,cumulativeFunding,2025,13000000
3342,cumulativeFunding,,13000000
3354,cumulativeFunding,2016,9500000
3354,cumulativeFunding,2017,9500000
3354,cumulativeFunding,2018,9500000
3354,cumulativeFunding,2019,9500000
3354,cumulativeFunding,2020,9500000
3354,cumulativeFunding,2021,9500000
3354,cumulativeFunding,2022,9500000
3354,cumulativeFunding,2023,11500000
3354,cumulativeFunding,2024,12300000
3354,cumulativeFunding,2025,12300000
3354,cumulativeFunding,,12300000
3355,cumulativeFunding,2019,1000000
3355,cumulativeFunding,2020,1000000
3355,cumulativeFunding,2021,1000000
3355,cumulativeFunding,2022,1000000
3355,cumulativeFunding,2023,1000000
3355,cumulativeFunding,2024,1000000
3355,cumulativeFunding,2025,1000000
3355,cumulativeFunding,,1000000
3359,cumulativeFunding,2019,200000
3359,cumulativeFunding,2020,200000
3359,cumulativeFunding,2021,200000
3359,cumulativeFunding,2022,200000
3359,cumulativeFunding,2023,200000
3359,cumulativeFunding,2024,200000
3359,cumulativeFunding,2025,200000
3359,cumulativeFunding,,200000
3360,cumulativeFunding,2019,15000000
3360,cumulativeFunding,2020,15000000
3360,cumulativeFunding,2021,70000000
3360,cumulativeFunding,2022,70000000
3360,cumulativeFunding,2023,70000000
3360,cumulativeFunding,2024,70000000
3360,cumulativeFunding,2025,70000000
3360,cumulativeFunding,,70000000
3362,cumulativeFunding,2010,1000000
3362,cumulativeFunding,2011,6000000
3362,cumulativeFunding,2012,21000000
3362,cumulativeFunding,2013,21000000
3362,cumulativeFunding,2014,51000000
3362,cumulativeFunding,2015,111000000
