company_id,row_type,investor_id,investor_name,investor_position
185,company_investor,531,Yossi Nakash,Co-founder & CTO
186,company_investor,532,Zohar Fox,Co-founder & CEO
187,company_investor,533,Or Yogev,Founder & CTO
188,company_investor,534,Eyal Hirak,Founder & CEO
188,company_investor,535,Nerya  Anaki,VP Operation
189,company_investor,536,Itzhak  Pichadze,Founder & CEO
190,company_investor,537,Amir Sadras,Founder
190,company_investor,538,Nimrod Shory,CTO
186,company_investor,539,Ori Lederman,Co-founder & COO
187,company_investor,540,Eshhar  Chetsrony,VP Business Development
187,company_investor,541,Ido  Ben Yehuda,Head of Marketing
189,company_investor,542,Yoni Veinberg,CAO
189,company_investor,543,Gilad Tzori,COO
189,company_investor,544,Ido Yitzhaki,Chief Revenue Office
191,company_investor,545,Michael  Azoulay ,Co-founder & Co-CEO
191,company_investor,546,Mickael Bensadoun,Founder
192,company_investor,547,Sabina Gendler,Co-Founder & CEO
192,company_investor,548,Anastasia Ochakovsky,Co-Founder & CTO
193,company_investor,549,Shirley Kleinman,CFO
194,company_investor,550,Hai Ben Israel,CEO
194,company_investor,551,Orly  Barkay,Director of Marketing
193,company_investor,552,Guy Oren,CTO
195,company_investor,553,Morly Dory,Founder & CEO
196,company_investor,554,Alon Cohen,Co-founder & CEO
197,company_investor,555,Eyal Daniel,Co-founder & CEO
197,company_investor,556,Sidney Feiner,Co-founder & CTO
197,company_investor,557,Maayan Weinheber,Co-founder (Left the company)
196,company_investor,558,Maytal Amir,Co-founder (No longer with the company)
198,company_investor,559,Yoram Deutsch,CEO
198,company_investor,560,Moshe Porath,VP
199,company_investor,561,Yuval  Beeri,CEO
199,company_investor,562,Victor Segal,"VP Marketing, Sales & BD & CEO of Ricor USA"
199,company_investor,563,Eitan  Haimovich,CFO
199,company_investor,564,Zvi Bar Haim,CTO
199,company_investor,565,Ido  Shaked Malul,VP Human Resources
199,company_investor,566,Sara  Yoffe,VP Operations & IT Manager
200,company_investor,567,Avner Sharon,CEO
200,company_investor,568,Oz Abramson,Co-founder & Senior VP
200,company_investor,569,David Gabbay,VP R&D
200,company_investor,570,Moshe Carmel,Director Business Development
200,company_investor,571,Debra  De-Jong,Marcom
201,company_investor,572,Eyal Buchbinder,CEO
201,company_investor,573,Gilead Grossman,CRO
202,company_investor,574,Avi Kleiman,Co-founder & CEO
203,company_investor,575,Yonatan Zur,Co-founder & CEO
204,company_investor,576,Yaron Rapaport,Founder & CEO
205,company_investor,577,Menachem  Kop,Co-founder & CEO
205,company_investor,578,David Assous,Co-founder & CTO
205,company_investor,579,Oren Rabina,COO
205,company_investor,580,Gal Peer,CRO
205,company_investor,581,Dikla Cohen,Chief Agronomist
206,company_investor,582,Shlomy Raziel,Founder & CEO
206,company_investor,583,Shay Levy,CFO & COO
207,company_investor,584,Gadi Har-Shai,Founder & CEO
208,company_investor,585,David  Ripstein,President
209,company_investor,586,Tsipi  Shoham,Co-founder & CEO
209,company_investor,587,Ben Kidron,CRO
209,company_investor,588,Dubi Shachal,CTO
209,company_investor,589,Matan Gal,VP Customer Experience
209,company_investor,590,Tal Sarussi Natanzon,VP Finance
210,company_investor,591,Shlomy Ashkenazi,Co-founder & CEO
210,company_investor,592,Edy Candel,Co-founder & CTO
210,company_investor,593,Moshe Peleg,Co-founder & VP R&D
210,company_investor,594,Ben Levine,Business Development
202,company_investor,595,Mor  Grinstein,Co-founder (No longer with the company)
202,company_investor,596,Yohanan  Engelhardt,CFO
202,company_investor,597,Moti Barda,COO
202,company_investor,598,Michael Boxman,VP Sales & Marketing Europe
203,company_investor,599,Yoav Zangvil,Co-founder & CTO
203,company_investor,600,Dror Katalan,CHIEF ENGINEER
203,company_investor,601,Roi Mit,CHIEF MARKETING OFFICER
203,company_investor,602,Jana Wagner,VP Business Development
203,company_investor,603,Adi  Kremer-Hyatt,HR & OFFICE MANAGER
204,company_investor,604,Prof. Hanna Rapaport,"Founder, Inventor & CSO"
204,company_investor,605,Nadav  Orr,CTO
207,company_investor,606,Amir Biran,Co-founder
207,company_investor,607,Maayan  Bar ,Chief Commercial Officer
207,company_investor,608,Sharon  Cohen,Chief Financial Officer
208,company_investor,609,Zohar Elhanani,CEO
208,company_investor,610,Eti  Malki,CFO
208,company_investor,611,Laurence Keselbrener,COO
208,company_investor,612,Ron Levin,CTO
208,company_investor,613,Liron Cohen-Yanay,EVP International Sales
209,company_investor,614,Shay Leibovitz,VP Global Sales & Marketing
211,company_investor,615,Eliran Malki,CEO
212,company_investor,616,Dor Levi,Co-founder & CEO
212,company_investor,617,Ido Tadmor,Co-founder & CTO
213,company_investor,618,Dr. Lihi Raichelson,Co-founder & CEO
213,company_investor,619,Tslil Shchorry Ohayon,Co-Founder & CCO
213,company_investor,620,Jasmine Bar-gad,Co-Founder & COO
213,company_investor,621,Raviv Cohen,Advisory
213,company_investor,622,Yael  Kochman,Advisory
214,company_investor,623,Daria Lemann-Blumenthal,CEO
215,company_investor,624,Gustavo Burger,CEO
216,company_investor,625,Roni Gussarsky,CFO
216,company_investor,626,Nadav  Shachaf,Sales & Marketing manager
211,company_investor,627,Ohad Rubin,CFO & COO
211,company_investor,628,Irad Deutsch,CTO
211,company_investor,629,Amalia  Glaser,VP Marketing & Communications
211,company_investor,630,Assaf Reginyanu,VP R&D
211,company_investor,631,Udi Shimony,VP Sales & Business Development
214,company_investor,632,Prof. Belkin,Founder & Medical Director
214,company_investor,633,Arik  Hybloom,CFO
214,company_investor,634,Eli Makdasi,COO
215,company_investor,635,Yaakov Nahmias,Founder & President
215,company_investor,636,Frida Grynspan,CSO
215,company_investor,637,Heather Hudson,Chief Product & Growth Officer
215,company_investor,638,Moria Shimoni,EVP R&D
217,company_investor,639,Avi  Ludomirsky,"CEO, Chairman of the Board"
218,company_investor,640,Ariel Feldman,Founder & CEO
217,company_investor,641,Ran Poliakine,Co-founder & Senior Advisor to the Board
217,company_investor,642,Lior Greenstein,"Co-founder, President & CTO"
219,company_investor,643,Dan Lichtenfeld,Founder & CEO
219,company_investor,644,Yossi  Assa,Managing Partner
220,company_investor,645,Itay Levy,Co-founder & CEO
221,company_investor,646,Shlomo Matityaho,Founder & CEO
221,company_investor,647,Shmulik Bakerman,VP of Sales 
221,company_investor,648,Or Lomnitz,Head of Strategic Partnerships and Marketing
221,company_investor,649,Sharona  Benjamin,Marketing & Content Manager
222,company_investor,650,Yossi Bornstein,Chairman
222,company_investor,651,Eyal Miller,CEO
222,company_investor,652,Noam  Shomron,Co-founder & CSO
222,company_investor,653,Oren Tadmor,Co-founder & Head of Product
223,company_investor,654,Yosi  Lahad,Co- founder & Director
223,company_investor,655,Dr. Oren  Fuerst,Co-founder & Chariman
224,company_investor,656,Amichai Glattstein,CEO
224,company_investor,657,Baruch Glattstein,Co-Founder & CTO
220,company_investor,658,Uri Arad,Co-founder & VP Product & Research
220,company_investor,659,Ido  Shilon,Co-founder and R&D
222,company_investor,660,Gilad Magnazi,Chief of Operations
222,company_investor,661,Noa Liscovitch,VP R&D
225,company_investor,662,Boaz Levy,CEO
226,company_investor,663,Itsik Sela,Founder
227,company_investor,664,Galit  Jacob ,Int'l operation assistant
225,company_investor,665,Eytan  Eshel,CTO
225,company_investor,666,Muni   Katz,EVP  of Strategy
225,company_investor,667,Eran  Anchikovsky ,EVP & CFO
225,company_investor,668,Menashe Ben Haim,EVP COO
228,company_investor,669,Sam Goldenberg,Founder & CTO
229,company_investor,670,Warren Buffett,Chairman
229,company_investor,671,Ilan  Geri,CEO
229,company_investor,672,Jacob Harpaz,CEO
229,company_investor,673,Stef  Wertheimer ,Founder
229,company_investor,674,Ronen Zisser,CFO
228,company_investor,675,Benjamin Levy,Founder (No longer with the company)
230,company_investor,676,Moran Price,Co-founder & CEO
230,company_investor,677,Paul Price,Co-Founder & CTO
231,company_investor,678,Hezkiah Tsoory,CEO
231,company_investor,679,Dany  Zacharin,R&D Manager
232,company_investor,680,Amit Maimoni,Co-founder & CEO
232,company_investor,681,Yaniv Stoliar,Co-founder & CTO
232,company_investor,682,Sahar Avitan,CMO
233,company_investor,683,Cheli Wasserman,Co-founder & CEO
234,company_investor,684,Ofer Cohen,Co-founder & CEO
234,company_investor,685,Shani Dalal,Co-founder & CTO
235,company_investor,686,Omer  Slavin,Co-founder & CEO
235,company_investor,687,Shir  Mautner,Co-founder & CPO
235,company_investor,688,Asaf Guter,Co-founder & CRO
235,company_investor,689,Dekel  Schwarzmann,CTO
236,company_investor,690,David AMSELEM,Co-founder
236,company_investor,691,Ben Basha,CTO
236,company_investor,692,Philippe Bensadon,Head of Content
237,company_investor,693,Assaf Resnick,Co-founder & CEO
238,company_investor,694,Dimitri Sirota,Co-founder & CEO
233,company_investor,695,Eli  Wasserman,Co-founder & COO
234,company_investor,696,Eran Uzan,Co-founder & Chief Architect
234,company_investor,697,Koby Lif,Head of Sales and Marketing
237,company_investor,698,Elik Eizenberg,Co-founder & CTO
237,company_investor,699,Mohan Kompella,"VP, Product Marketing"
238,company_investor,700,Nimrod Vax,"Co-founder, Head of Product"
238,company_investor,701,Sarah Hospelhorn,CMO
238,company_investor,702,Eyal Sacharov,Head of R&D
238,company_investor,703,Dang Quoc ,"Senior Director, Global Field & Events Marketing"
238,company_investor,704,Dana Assa Fischer,HR Manager
239,company_investor,705,Meir Haber,Founder & CEO
240,company_investor,706,David Ronen,Advisory Board Member
241,company_investor,707,Eddy Papirov,Founder & CEO
241,company_investor,708,Alexander  Avrutin,CTO
241,company_investor,709,Igor Avrutin,Chief of Software department
242,company_investor,710,Daniella Atzmony,Chief Innovation Strategy Officer
243,company_investor,711,Shlomo Sackstein,Co-founder & CEO
243,company_investor,712,Eric Shem-Tov,Co-founder
243,company_investor,713,Keren Zigelboim,Head of BD
244,company_investor,714,Avi Shalgi,Director Business Development
244,company_investor,715,Eti  Godelnik,"Director Finance, Compliance & Legal"
245,company_investor,716,Ori  Zakin,Co-founder & CEO
245,company_investor,717,Yaron  David,Co-founder & CTO
245,company_investor,718,Aviv Rubin,Operations & HR Manager
240,company_investor,719,Assaf Mischari,Advisory Board Member - Cyber and Privacy Expert
240,company_investor,720,Shaul Shohat,Advisory Board Member - Medical Devices Expert
240,company_investor,721,Rafael Beyar,Head of Sceintific Advisory Board
240,company_investor,722,Daniel  Adler,Co-founder & CEO
240,company_investor,723,Boaz Vaizler,Co-founder & COO
246,company_investor,724,Yuval Tal, Co-founder & CEO
247,company_investor,725,Sasson Margaliot,Founder & CEO
248,company_investor,726,Zeev Farbman,Co-founder & CEO
249,company_investor,727,Tsvi  Bahat,CEO
246,company_investor,728,Oded Shafran,Co-founder & CTO
248,company_investor,729,Nir Pochter,Co-founder & CMO
248,company_investor,730,Amit Goldstein,Co-founder & COO
248,company_investor,731,Yaron Inger,Co-founder & CTO
248,company_investor,732,Shaul Meridor,CFO
248,company_investor,733,Shani  Mandel-Laufer,Director of Strategic Finance 
249,company_investor,734,Yotam  Zimmerman,Co-founder & CTO
249,company_investor,735,Tomer  Touviano,VP R&D
250,company_investor,736,Gal Havkin,CEO
250,company_investor,737,Dr. Yair Maimon,Founder
251,company_investor,738,Yossef Luchy,Co-CEO
251,company_investor,739,Anwar  Saab,Co-CEO
251,company_investor,740,Lior Peleg,Founder
252,company_investor,741,Gregory  Golovchiner,Co-founder & CMO
252,company_investor,742,Yakov Nedlin,Co-founder & CTO
253,company_investor,743,Levi Pavlovsky,Co-founder & COO 
253,company_investor,744,Nir  Berenstein,CTO
253,company_investor,745,Omer Klein ,Head of Product
254,company_investor,746,Yoram Richter,CEO
254,company_investor,747,Kobi Richter,Co-founder 
254,company_investor,748,Yulim ZINGERMAN,CTO
254,company_investor,749,Suzy Amrani,HR Group Manager
254,company_investor,750,Ravit  Kinamon,Marketing Communications Manager
255,company_investor,751,Eyal Aharon,CEO
256,company_investor,752,Avi Drori,"Co-founder,  CEO & Chairman"
256,company_investor,753,Guy Drori,Co-founder & General Manager
257,company_investor,754,Shai Harel,Co-founder & CEO
258,company_investor,755,Gidi Stein,Co-founder & CEO
259,company_investor,756,Elad  Dahan,Co-founder & CEO
260,company_investor,757,Ralph Dangelmaier,CEO & Board Member
261,company_investor,758,Gadi Appelbaum,Co-founder & Chairman
261,company_investor,759,Eyal Harel,Co-founder & CEO
261,company_investor,760,Moshe Harel,Co-founder & CSO
255,company_investor,761,Eliran Dahan,Co-founder & Director
255,company_investor,762,Rotem  Koren,Marketing Manager
258,company_investor,763,Ayelet Steinberg,CFO
258,company_investor,764,Moshe Meiseles,CTO
260,company_investor,765,Irit  Segal,CFO
260,company_investor,766,Meir Gefen,"VP R&D, GM Israel"
260,company_investor,767,Yulia  Zavedivker, BlueSnap logo Director of HR & Employer Branding
260,company_investor,768,Dror Birzon,"Business Development, Sales & Account Manager"
260,company_investor,769,Marielle Mekkaoui,Marketing Communications Manager
261,company_investor,770,Oleg Tsvibel,COO
261,company_investor,771,Sagit Cohen,CPO
261,company_investor,772,Oori Weisshaus,CTO
262,company_investor,773,Dafna Lisyansky,CEO
262,company_investor,774,Alexander Lisyansky,CTO
263,company_investor,775,Idan Yalovich,Founder & CEO
263,company_investor,776,Nitzan Gindi,Co-founder & CPO
263,company_investor,777,Pini Vaknin,Co-founder & CTO
264,company_investor,778,Ronen Nadir,CEO & President
265,company_investor,779,Walter Tabachnik,Board Member & CFO
266,company_investor,780,Zivan Shavit,Co-founder
266,company_investor,781,Asaf  Golan,Co-founder
264,company_investor,782,Yanir  Marder  ,CFO
264,company_investor,783,Roi Peleg Roi Peleg,COO
264,company_investor,784,Moshe Panijel Koren,CTO
264,company_investor,785,Ronen  Schneider ,VP Operations
264,company_investor,786,Linor Baruch,HR Director
265,company_investor,787,Galit Zuckerman,Co-founder & CEO
265,company_investor,788,Rachel Weissbrod,VP Clinical & Market Development
267,company_investor,789,David Groberman,Co-founder
267,company_investor,790,Tal Slonim,Co-founder
267,company_investor,791,Rahav Cohen,Co-founder
268,company_investor,792,Kfir  Avraham,CEO
269,company_investor,793,Yoav  Keren,Co-founder & Co-CEO
268,company_investor,794,Roy  Salomon,COO
268,company_investor,795,Oren Giladi,VP R&D
268,company_investor,796,Yael  silbermann,Head of Communications & Digital Marketing
269,company_investor,797,Yuval Zantkeren,"Co-founder, Co-CEO & CTO "
269,company_investor,798,David Fridman,Co-founder & Shareholder (No longer with the company)
269,company_investor,799,Itai Galmor,CRO
270,company_investor,800,Eli Bramli,CEO
270,company_investor,801,Sagit  Tal,VP BD
270,company_investor,802,Aviram Kenan,VP Sales & Marketing
271,company_investor,803,Assaf (Assi) Horowitz,Co-founder & CEO
271,company_investor,804,Yaniv Assaf,Co-founder & CTO
272,company_investor,805,Ilan Carmel,Co-founder & CEO
272,company_investor,806,Izik Itzhakov,Business Development 
273,company_investor,807,Naama Nicotra,Founder
274,company_investor,808,Michal  Tal Fass,Co-founder & CEO
274,company_investor,809,Dr. Osnat  Rubin,Co-founder 
274,company_investor,810,Dr. Revital  Duvdevani,R&D Manager
274,company_investor,811,Nirit Veiga,Strategic Mentoring
275,company_investor,812,Kochava Ayoun,CEO
275,company_investor,813,Yehudit Zicklin-Sidikman​,"FOUNDER, CHAIR, AND ESD EDUCATIONAL ADVISOR"
275,company_investor,814,Ari Eichler,FINANCE DIRECTOR
275,company_investor,815,Rami Diamond,BRANDING MANAGER
275,company_investor,816,Leah Moses-Wittmer,CONTENT MANAGER
275,company_investor,817,Warren Lewis,DIRECTOR OF BUSINESS DEVELOPMENT AND MARKETING
276,company_investor,818,Yoad  Fekete,Co-founder & CEO
